2.49920511246, 0.00
3.5027141571, 0.00
4.50221419334, 0.00
5.50557017326, 0.00
6.50904011726, 0.00
7.50852608681, 0.00
8.5119330883, 0.00
9.51538109779, 0.00
10.5147640705, 0.00
11.5182311535, 0.00
12.5216290951, 0.00
13.5210340023, 0.00
14.5245580673, 3.65
15.5279071331, 5.19
16.5274271965, 5.18
17.5309431553, 5.18
18.5342559814, 5.18
19.5377511978, 5.15
20.53729105, 5.08
21.5406939983, 5.06
22.5441441536, 5.08
23.5434551239, 5.06
24.5469720364, 5.19
25.5504441261, 5.21
26.5538871288, 5.21
27.5533540249, 5.19
28.5566999912, 5.12
29.5602581501, 5.14
30.5597171783, 5.13
31.563049078, 5.10
32.5665080547, 5.07
33.5699801445, 5.04
34.5694270134, 4.98
35.5728809834, 4.96
36.5763311386, 4.97
37.5756640434, 4.94
38.5792021751, 4.98
39.5826361179, 5.00
40.5860431194, 5.01
41.5855360031, 5.02
42.5890522003, 5.01
43.592498064, 5.01
44.5917999744, 5.00
45.5952420235, 5.01
46.5987770557, 5.00
47.602063179, 5.00
48.6015350819, 4.99
49.6050350666, 5.00
50.6085190773, 4.98
51.6078660488, 4.99
52.6113631725, 4.99
53.6147780418, 4.98
54.61819911, 4.97
55.6177561283, 4.97
56.6211140156, 4.97
57.6245961189, 4.97
58.628177166, 4.97
59.6274600029, 4.97
60.6308951378, 4.96
61.6344401836, 4.96
62.6338009834, 4.95
63.6372621059, 4.95
64.6407661438, 4.95
65.6441440582, 4.95
66.6435620785, 4.95
67.6469671726, 4.94
68.6504871845, 4.92
69.649903059, 4.92
70.6532990932, 4.93
71.6567430496, 4.93
72.6602301598, 4.93
73.6597499847, 4.93
74.6631901264, 4.92
75.6666481495, 4.92
76.6660330296, 4.90
77.6694571972, 4.91
78.6729409695, 4.92
79.6762661934, 4.91
80.6757211685, 4.91
81.6792781353, 4.91
82.682598114, 4.88
83.682169199, 4.86
84.6856570244, 4.87
85.6889531612, 4.88
86.6925580502, 4.87
87.6919910908, 4.88
88.6953961849, 4.86
89.6987581253, 4.86
90.698264122, 4.85
91.7016510963, 4.86
92.7051210403, 4.86
93.7086610794, 4.86
94.7079350948, 4.85
95.7113549709, 4.84
96.7148849964, 4.83
97.7143461704, 4.83
98.71788311, 4.83
99.7212841511, 4.83
100.720674038, 4.84
101.724225044, 4.83
102.727622986, 4.83
103.731060982, 4.81
104.730501175, 4.80
105.733965158, 4.81
106.737264156, 4.81
107.736730099, 4.81
108.740128994, 4.81
109.743581057, 4.81
110.74706316, 4.81
111.746651173, 4.79
112.749953032, 4.78
113.753406048, 4.78
114.752811193, 4.79
115.756376028, 4.79
116.759721041, 4.79
117.76315403, 4.79
118.762603045, 4.77
119.766103029, 4.76
120.76950717, 4.76
121.768995047, 4.76
122.772412062, 4.76
123.775861025, 4.75
124.779321194, 4.77
125.7787292, 4.75
126.782227993, 4.74
127.785591125, 4.74
128.785175085, 4.72
129.788552046, 4.73
130.791882992, 4.75
131.795410156, 4.73
132.794785976, 4.73
133.798485041, 4.71
134.801645041, 4.71
135.80121398, 4.70
136.804633141, 4.71
137.8081882, 4.71
138.811523199, 4.71
139.810952187, 4.71
140.814361095, 4.69
141.817828178, 4.68
142.817306042, 4.67
143.820741177, 4.68
144.824193001, 4.67
145.827608109, 4.68
146.827250004, 4.67
147.830474138, 4.67
148.834087133, 4.65
149.833444118, 4.64
150.836913109, 4.65
151.840221167, 4.64
152.843711138, 4.65
153.843222141, 4.64
154.846605062, 4.64
155.850134134, 4.63
156.849568129, 4.61
157.852922201, 4.59
158.856402159, 4.61
159.85988903, 4.61
160.859284163, 4.62
161.862827063, 4.60
162.866361141, 4.59
163.865875006, 4.58
164.869390011, 4.57
165.872838974, 4.57
166.87638402, 4.57
167.875794172, 4.56
168.879331112, 4.56
169.882712126, 4.56
170.882167101, 4.55
171.885678053, 4.54
172.889258146, 4.53
173.892629147, 4.52
174.892063141, 4.52
175.895584106, 4.52
176.898993015, 4.51
177.898612976, 4.50
178.90213418, 4.48
179.90547204, 4.48
180.904996157, 4.48
181.90845418, 4.47
182.911969185, 4.46
183.915421009, 4.45
184.914747, 4.43
185.918266058, 4.43
186.921724081, 4.42
187.921113968, 4.42
188.924617052, 4.40
189.928045034, 4.40
190.931481123, 4.38
191.931092024, 4.37
192.934520006, 4.36
193.93789506, 4.35
194.937339067, 4.35
195.940862179, 4.33
196.944288015, 4.32
197.947751045, 4.30
198.947194099, 4.30
199.950510025, 4.28
200.954108, 4.27
201.95342207, 4.27
202.956943035, 4.25
203.960367203, 4.23
204.963845968, 4.21
205.963306189, 4.20
206.966690063, 4.18
207.97015214, 4.17
208.969647169, 4.16
209.973020077, 4.15
210.976505041, 4.12
211.98003912, 4.09
212.979494095, 4.08
213.982871056, 4.07
214.986324072, 4.05
215.98569417, 4.03
216.989138126, 4.02
217.99268508, 3.98
218.996049166, 3.95
219.995529175, 3.93
220.998926163, 3.91
222.002384186, 3.88
223.001870155, 3.86
224.005295992, 3.82
225.008782148, 3.80
226.012220144, 3.75
227.011540174, 3.72
228.015190125, 3.70
229.01853013, 3.67
230.017952204, 3.62
231.021444082, 3.70
232.024934053, 3.75
233.028271198, 3.74
234.027748108, 3.72
235.031260967, 3.75
236.034584045, 3.69
237.038245201, 3.68
238.037599087, 3.74
239.040928125, 3.71
240.044450998, 3.70
241.043976068, 3.70
242.047281027, 3.71
243.050752163, 3.73
244.05420804, 3.71
245.05370307, 3.74
246.057161093, 3.75
247.060574055, 3.72
248.059908152, 3.76
249.063405037, 3.78
250.066930056, 3.75
251.070340157, 3.70
252.069723129, 3.74
253.073194027, 3.75
254.076680183, 3.79
255.080078125, 3.78
256.079545975, 3.78
257.08306098, 3.80
258.086374044, 3.81
259.08596015, 3.82
260.089358091, 3.77
261.092718124, 3.79
262.096266031, 3.82
263.095872164, 3.80
264.099142075, 3.82
265.10259819, 3.81
266.102002144, 3.81
267.105410099, 3.78
268.108829021, 3.82
269.112411022, 3.78
270.111678123, 3.80
271.115195036, 3.78
272.118626118, 3.77
273.118029118, 3.80
274.121606112, 3.78
275.125038147, 3.79
276.128436089, 3.80
277.127797127, 3.81
278.131323099, 3.78
279.134842157, 3.78
280.138168097, 3.78
281.137610197, 3.79
282.141159058, 3.79
283.14458704, 3.77
284.143943071, 3.79
285.147433996, 3.77
286.150855064, 3.80
287.154270172, 3.76
288.153838158, 3.74
289.157181978, 3.77
290.160601139, 3.78
291.160101175, 3.78
292.163706064, 3.75
293.167008162, 3.76
294.170581102, 3.77
295.169888973, 3.73
296.173434973, 3.75
297.176661015, 3.75
298.176163197, 3.75
299.179686069, 3.74
300.182981968, 3.77
301.186523199, 3.75
302.185961008, 3.74
303.189429998, 3.74
304.192806005, 3.73
305.196304083, 3.70
306.195729971, 3.76
307.199232101, 3.72
308.202651024, 3.70
309.202152967, 3.71
310.20559597, 3.72
311.208959103, 3.72
312.21245718, 3.73
